payload_number;adc_time;sg_1;sg_2;sg_3;sg_4
13557;38;1638;1641;1640;1641
13558;37;1638;1640;1642;1644
13559;44;1641;1645;1642;1640
13560;38;1639;1639;1641;1641
13561;38;1636;1638;1641;1640
13562;37;1637;1637;1636;1639
13563;38;1633;1637;1640;1641
13564;38;1638;1637;1640;1638
13565;38;1634;1636;1638;1640
13566;38;1638;1640;1641;1641
13567;37;1640;1641;1640;1638
13568;38;1637;1638;1641;1640
13569;38;1635;1639;1641;1640
13570;44;1640;1643;1638;1636
13571;38;1637;1639;1640;1641
13572;37;1638;1639;1640;1635
13573;37;1632;1633;1631;1638
13574;38;1639;1639;1640;1643
13575;38;1640;1640;1644;1641
13576;37;1639;1639;1640;1639
13577;38;1636;1638;1638;1631
13578;38;1636;1632;1639;1641
13579;38;1634;1629;1635;1637
13580;37;1633;1634;1632;1642
13581;44;1636;1638;1641;1638
13582;37;1637;1639;1641;1642
13583;38;1638;1641;1641;1642
13584;38;1638;1638;1638;1640
13585;38;1637;1638;1639;1640
13586;38;1638;1639;1644;1643
13587;38;1639;1638;1640;1637
13588;38;1637;1641;1640;1645
13589;37;1638;1641;1644;1639
13590;38;1637;1638;1640;1641
13591;38;1639;1642;1642;1645
13592;44;1640;1641;1642;1641
13593;38;1639;1638;1641;1642
13594;38;1637;1639;1641;1638
13595;38;1636;1634;1637;1639
13596;38;1628;1633;1633;1633
13597;38;1638;1639;1639;1634
13598;37;1627;1632;1634;1642
13599;37;1638;1640;1639;1644
13600;37;1641;1642;1646;1641
13601;38;1640;1638;1640;1640
13602;38;1635;1639;1641;1645
13603;44;1638;1643;1641;1636
13604;38;1637;1636;1641;1639
13605;37;1637;1639;1643;1645
13606;38;1640;1634;1634;1637
13607;37;1639;1640;1640;1643
13608;38;1640;1640;1640;1640
13609;38;1640;1639;1638;1642
13610;37;1636;1640;1639;1640
13611;37;1636;1640;1643;1638
13612;38;1638;1636;1638;1637
13613;37;1635;1639;1639;1645
13614;44;1636;1642;1640;1634
13615;38;1635;1638;1641;1640
13616;38;1639;1640;1635;1641
13617;37;1638;1636;1633;1639
13618;38;1640;1638;1640;1643
13619;37;1640;1639;1637;1639
13620;37;1638;1636;1636;1640
13621;38;1638;1640;1640;1641
13622;38;1638;1642;1639;1635
13623;37;1633;1633;1637;1640
13624;38;1639;1639;1642;1642
13625;44;1644;1643;1642;1641
13626;38;1634;1632;1638;1640
13627;38;1636;1634;1635;1640
13628;37;1633;1633;1634;1639
13629;37;1635;1638;1638;1643
13630;38;1639;1639;1644;1642
13631;38;1636;1635;1634;1638
13632;38;1639;1640;1641;1642
13633;37;1640;1642;1640;1639
13634;37;1638;1637;1639;1641
13635;38;1639;1640;1642;1639
13636;44;1637;1642;1639;1635
13637;38;1637;1637;1640;1639
13638;37;1638;1639;1642;1640
13639;37;1639;1639;1638;1640
13640;38;1635;1639;1642;1643
13641;38;1641;1641;1640;1639
13642;38;1639;1637;1637;1642
13643;37;1638;1640;1640;1641
13644;38;1641;1641;1640;1637
13645;37;1635;1634;1639;1640
13646;38;1634;1635;1636;1638
13647;44;1637;1637;1637;1633
13648;38;1633;1633;1638;1639
13649;38;1639;1640;1644;1644
13650;38;1641;1638;1637;1639
13651;38;1639;1638;1640;1643
13652;38;1638;1638;1644;1642
13653;38;1638;1635;1637;1640
13654;37;1635;1638;1640;1645
13655;38;1640;1641;1637;1632
13656;38;1631;1634;1636;1630
13657;37;1638;1643;1642;1647
13658;44;1642;1642;1639;1641
13659;37;1638;1638;1640;1642
13660;38;1641;1639;1639;1640
13661;37;1635;1635;1637;1639
13662;38;1638;1637;1638;1640
13663;38;1638;1639;1640;1639
13664;38;1638;1636;1636;1637
13665;38;1637;1641;1642;1642
13666;37;1641;1643;1641;1639
13667;38;1638;1637;1640;1642
13668;38;1638;1641;1643;1642
13669;44;1641;1642;1639;1636
13670;38;1637;1637;1640;1639
13671;38;1637;1639;1642;1639
13672;38;1637;1636;1635;1639
13673;37;1634;1633;1638;1642
13674;38;1641;1641;1642;1640
13675;38;1640;1638;1638;1641
13676;37;1637;1640;1642;1645
13677;38;1638;1641;1641;1640
13678;37;1638;1636;1638;1639
13679;38;1635;1641;1643;1641
13680;44;1638;1640;1639;1637
13681;38;1635;1633;1637;1631
13682;38;1636;1635;1640;1644
13683;38;1639;1633;1636;1640
13684;38;1633;1635;1640;1643
13685;38;1637;1634;1640;1632
13686;37;1634;1633;1632;1637
13687;37;1636;1638;1639;1645
13688;38;1640;1641;1646;1641
13689;38;1640;1635;1638;1637
13690;37;1637;1641;1641;1647
13691;44;1641;1644;1646;1641
13692;38;1637;1638;1643;1643
13693;38;1639;1636;1642;1641
13694;37;1637;1636;1637;1639
13695;38;1633;1637;1639;1640
13696;38;1639;1633;1633;1634
13697;38;1634;1635;1633;1635
13698;38;1633;1635;1639;1643
13699;37;1642;1642;1641;1639
13700;38;1639;1638;1640;1641
13701;37;1639;1644;1642;1640
13702;44;1640;1640;1641;1635
13703;38;1637;1636;1640;1640
13704;37;1637;1640;1641;1641
13705;37;1638;1636;1637;1640
13706;37;1635;1635;1637;1641
13707;38;1640;1641;1645;1643
13708;38;1642;1642;1640;1639
13709;38;1641;1640;1639;1645
13710;37;1641;1642;1646;1640
13711;38;1638;1636;1640;1641
13712;37;1636;1638;1640;1643
13713;44;1639;1644;1645;1636
13714;38;1636;1636;1639;1638
13715;38;1640;1639;1644;1643
13716;38;1637;1636;1638;1639
13717;38;1636;1630;1637;1642
13718;38;1640;1641;1646;1642
13719;38;1639;1638;1636;1640
13720;37;1636;1639;1639;1645
13721;38;1640;1643;1646;1639
13722;37;1638;1637;1639;1638
13723;37;1634;1639;1641;1646
13724;44;1641;1645;1644;1639
13725;38;1639;1638;1643;1642
13726;37;1640;1639;1644;1647
13727;37;1642;1639;1638;1640
13728;38;1636;1636;1637;1642
13729;38;1639;1639;1645;1642
13730;37;1640;1635;1637;1639
13731;38;1632;1637;1638;1638
13732;38;1641;1641;1643;1640
13733;38;1638;1638;1639;1638
13734;37;1637;1640;1642;1643
13735;44;1640;1642;1639;1635
13736;37;1632;1635;1640;1632
13737;38;1637;1636;1635;1639
13738;38;1636;1631;1634;1640
13739;38;1638;1637;1638;1641
13740;38;1640;1641;1645;1642
13741;38;1638;1639;1640;1641
13742;38;1638;1637;1639;1647
13743;37;1641;1642;1646;1640
13744;38;1636;1635;1637;1638
13745;38;1637;1641;1641;1646
13746;44;1639;1643;1643;1638
13747;38;1637;1637;1638;1641
13748;37;1636;1639;1642;1642
13749;38;1638;1641;1639;1639
13750;38;1638;1639;1643;1643
13751;38;1641;1641;1640;1639
13752;38;1638;1638;1637;1640
13753;38;1636;1639;1639;1640
13754;37;1640;1641;1640;1641
13755;38;1636;1635;1638;1637
13756;37;1635;1637;1626;1632
13757;44;1641;1644;1642;1641
13758;38;1638;1638;1640;1641
13759;38;1640;1640;1645;1647
13760;38;1641;1639;1638;1640
13761;38;1635;1638;1642;1642
13762;37;1639;1640;1639;1640
13763;38;1636;1636;1637;1639
13764;38;1637;1638;1638;1645
13765;37;1639;1642;1646;1642
13766;38;1637;1633;1638;1638
13767;38;1639;1640;1642;1643
13768;44;1640;1642;1640;1637
13769;38;1635;1635;1640;1640
13770;38;1637;1640;1639;1638
13771;38;1638;1636;1636;1641
13772;38;1636;1636;1639;1640
13773;38;1637;1640;1642;1640
13774;37;1635;1637;1638;1641
13775;37;1638;1639;1641;1638
13776;37;1639;1641;1647;1644
13777;38;1639;1639;1636;1639
13778;37;1635;1638;1640;1645
13779;44;1641;1643;1640;1637
13780;38;1636;1635;1640;1640
13781;37;1635;1637;1639;1639
13782;37;1638;1641;1639;1641
13783;38;1637;1640;1640;1643
13784;38;1641;1639;1645;1642
13785;38;1641;1641;1638;1644
13786;37;1637;1640;1640;1642
13787;37;1638;1641;1640;1639
13788;38;1636;1635;1637;1638
13789;37;1637;1639;1641;1640
13790;44;1641;1643;1642;1639
13791;38;1640;1638;1642;1642
13792;38;1640;1640;1646;1647
13793;37;1643;1640;1639;1641
13794;38;1636;1636;1638;1642
13795;38;1639;1639;1641;1637
13796;38;1630;1633;1635;1639
13797;38;1635;1639;1630;1632
13798;37;1635;1641;1640;1635
13799;38;1636;1638;1640;1639
13800;38;1638;1640;1641;1645
13801;44;1641;1644;1643;1640
13802;38;1638;1639;1638;1640
13803;37;1638;1638;1642;1640
13804;37;1636;1638;1634;1638
13805;38;1636;1638;1639;1640
13806;38;1637;1631;1630;1638
13807;37;1638;1635;1632;1642
13808;38;1638;1640;1642;1644
13809;38;1640;1644;1642;1643
13810;37;1639;1637;1641;1640
13811;38;1635;1638;1640;1639
13812;44;1641;1641;1641;1637
13813;37;1638;1636;1639;1639
13814;38;1636;1638;1639;1636
13815;37;1634;1634;1636;1640
13816;38;1636;1637;1641;1636
13817;37;1635;1640;1642;1641
13818;37;1640;1639;1639;1640
13819;38;1636;1639;1639;1640
13820;38;1641;1641;1638;1637
13821;38;1637;1636;1637;1638
13822;38;1637;1641;1641;1639
13823;44;1638;1644;1645;1641
13824;38;1639;1637;1642;1641
13825;38;1639;1639;1642;1638
13826;38;1635;1637;1638;1639
13827;37;1631;1634;1641;1642
13828;38;1639;1637;1645;1642
13829;37;1638;1635;1637;1639
13830;38;1635;1638;1638;1643
13831;37;1637;1639;1644;1640
13832;38;1639;1640;1640;1638
13833;37;1639;1640;1641;1640
13834;44;1639;1638;1641;1638
13835;38;1637;1638;1641;1642
13836;37;1637;1638;1640;1640
13837;37;1636;1634;1635;1638
13838;38;1637;1635;1639;1640
13839;37;1639;1641;1637;1635
13840;38;1631;1634;1637;1640
13841;38;1640;1639;1640;1641
13842;37;1639;1641;1639;1637
13843;38;1638;1637;1639;1640
13844;38;1635;1638;1639;1638
13845;44;1639;1638;1639;1635
13846;38;1628;1633;1638;1636
13847;38;1637;1637;1633;1631
13848;38;1634;1633;1630;1631
13849;38;1639;1640;1640;1643
13850;38;1640;1640;1639;1640
13851;37;1636;1637;1639;1640
13852;37;1639;1639;1639;1641
13853;37;1638;1640;1639;1636
13854;38;1635;1635;1636;1638
13855;37;1635;1639;1640;1638
13856;44;1632;1629;1637;1637
13857;38;1632;1635;1640;1640
13858;37;1639;1641;1642;1640
13859;37;1637;1638;1640;1640
13860;37;1640;1638;1641;1642
13861;38;1638;1637;1645;1644
13862;38;1638;1635;1634;1639
13863;38;1637;1638;1637;1644
13864;37;1638;1640;1646;1639
13865;38;1637;1635;1638;1638
13866;37;1633;1639;1642;1641
13867;44;1637;1640;1641;1639
13868;37;1639;1638;1641;1641
13869;38;1636;1636;1642;1644
13870;38;1639;1637;1636;1639
13871;38;1636;1635;1639;1642
13872;38;1640;1641;1639;1638
13873;37;1631;1632;1632;1636
13874;38;1637;1639;1640;1644
13875;38;1641;1642;1644;1638
13876;37;1630;1635;1640;1639
13877;37;1636;1638;1639;1644
13878;44;1636;1641;1642;1637
13879;38;1635;1635;1638;1638
13880;37;1635;1637;1642;1643
13881;37;1639;1636;1634;1636
13882;38;1637;1638;1640;1641
13883;38;1638;1642;1641;1639
13884;37;1637;1638;1636;1641
13885;38;1635;1640;1641;1641
13886;38;1641;1641;1638;1638
13887;38;1636;1635;1637;1637
13888;37;1635;1635;1639;1639
13889;44;1637;1639;1636;1633
13890;37;1631;1633;1639;1642
13891;38;1639;1639;1642;1640
13892;38;1637;1637;1638;1640
13893;38;1637;1639;1639;1642
13894;38;1638;1638;1642;1638
13895;38;1637;1635;1635;1641
13896;38;1632;1637;1636;1640
13897;37;1639;1640;1641;1636
13898;38;1634;1631;1636;1636
13899;38;1638;1642;1642;1643
13900;44;1639;1643;1640;1639
13901;38;1637;1638;1641;1641
13902;38;1640;1641;1641;1638
13903;38;1637;1636;1636;1638
13904;37;1637;1636;1638;1643
13905;38;1639;1639;1645;1643
13906;38;1640;1636;1635;1635
13907;37;1637;1640;1643;1645
13908;38;1641;1642;1647;1641
13909;37;1641;1638;1639;1639
13910;38;1639;1641;1641;1646
13911;44;1636;1643;1645;1637
13912;38;1635;1636;1640;1639
13913;38;1635;1637;1639;1639
13914;38;1637;1631;1631;1637
13915;38;1632;1637;1638;1637
13916;38;1640;1640;1642;1636
13917;37;1636;1637;1640;1638
13918;37;1636;1637;1635;1641
13919;38;1638;1641;1646;1642
13920;38;1636;1635;1637;1638
13921;37;1636;1638;1639;1646
13922;44;1638;1643;1643;1636
13923;37;1633;1632;1638;1639
13924;37;1640;1642;1641;1640
13925;37;1638;1638;1637;1640
13926;38;1635;1637;1637;1634
13927;38;1633;1636;1644;1640
13928;38;1637;1634;1637;1639
13929;38;1633;1638;1636;1642
13930;37;1639;1640;1640;1637
13931;38;1634;1638;1636;1637
13932;37;1638;1640;1641;1646
13933;44;1640;1644;1640;1638
13934;38;1637;1637;1641;1641
13935;37;1640;1640;1643;1640
13936;37;1637;1634;1636;1639
13937;37;1637;1637;1638;1640
13938;38;1638;1640;1639;1638
13939;38;1637;1637;1637;1638
13940;37;1636;1638;1639;1641
13941;37;1642;1642;1644;1643
13942;38;1636;1637;1640;1640
13943;37;1637;1642;1641;1639
13944;44;1636;1640;1638;1636
13945;38;1634;1635;1638;1638
13946;38;1634;1633;1634;1641
13947;37;1635;1629;1631;1637
13948;38;1633;1633;1638;1641
13949;37;1641;1640;1645;1643
13950;38;1640;1638;1638;1639
13951;37;1639;1639;1639;1645
13952;37;1640;1641;1644;1640
13953;38;1636;1635;1638;1638
13954;38;1635;1639;1640;1645
13955;44;1639;1636;1635;1640
13956;38;1630;1628;1634;1630
13957;37;1635;1639;1643;1640
13958;37;1636;1635;1637;1640
13959;38;1636;1639;1640;1643
13960;38;1639;1640;1645;1641
13961;37;1636;1637;1635;1640
13962;38;1637;1638;1639;1644
13963;38;1638;1640;1645;1639
13964;37;1635;1635;1637;1639
13965;38;1635;1640;1641;1645
13966;44;1639;1643;1640;1637
13967;37;1639;1637;1640;1641
13968;38;1639;1641;1642;1641
13969;37;1639;1638;1637;1638
13970;38;1635;1637;1639;1642
13971;38;1639;1638;1640;1641
13972;38;1636;1637;1637;1641
13973;37;1632;1637;1640;1640
13974;38;1641;1641;1641;1639
13975;37;1637;1639;1641;1640
13976;37;1637;1639;1634;1640
13977;44;1638;1640;1638;1635
13978;38;1637;1635;1640;1638
13979;37;1637;1640;1640;1638
13980;38;1635;1634;1635;1639
13981;38;1633;1635;1638;1637
13982;37;1640;1640;1639;1638
13983;38;1638;1639;1638;1640
13984;38;1640;1640;1640;1646
13985;37;1641;1642;1641;1633
13986;38;1635;1635;1637;1633
13987;37;1636;1638;1641;1642
13988;44;1639;1640;1638;1637
13989;38;1636;1636;1642;1640
13990;37;1636;1640;1642;1641
13991;37;1638;1639;1637;1640
13992;38;1639;1639;1641;1643
13993;37;1640;1640;1642;1639
13994;38;1637;1636;1635;1641
13995;38;1633;1638;1637;1640
13996;37;1640;1640;1645;1638
13997;38;1636;1636;1638;1638
13998;38;1632;1638;1638;1639
13999;44;1640;1642;1640;1638
14000;38;1636;1636;1640;1642
14001;38;1639;1640;1642;1641
14002;38;1639;1637;1637;1639
14003;38;1635;1635;1640;1640
14004;38;1638;1639;1640;1639
14005;37;1637;1634;1636;1638
14006;37;1636;1637;1636;1635
14007;37;1641;1642;1641;1640
14008;38;1638;1638;1640;1640
14009;37;1638;1641;1640;1640
14010;44;1640;1643;1640;1637
14011;38;1635;1634;1638;1637
14012;38;1637;1638;1642;1638
14013;38;1637;1636;1635;1638
14014;37;1636;1636;1638;1641
14015;38;1640;1637;1635;1637
14016;38;1639;1637;1638;1641
14017;38;1636;1637;1633;1638
14018;37;1637;1639;1634;1636
14019;38;1637;1635;1638;1638
14020;37;1634;1636;1640;1641
14021;44;1637;1641;1639;1637
14022;38;1636;1636;1638;1639
14023;38;1633;1635;1638;1639
14024;37;1637;1639;1639;1640
14025;38;1637;1634;1639;1641
14026;37;1640;1640;1641;1639
14027;38;1638;1637;1639;1639
14028;37;1636;1637;1636;1641
14029;37;1639;1639;1637;1635
14030;38;1635;1636;1636;1638
14031;38;1635;1639;1637;1644
14032;44;1641;1644;1646;1639
14033;38;1641;1636;1640;1639
14034;37;1638;1640;1643;1646
14035;37;1642;1636;1639;1640
14036;38;1636;1637;1638;1641
14037;38;1638;1639;1643;1639
14038;37;1635;1635;1637;1640
14039;38;1635;1638;1638;1644
14040;38;1639;1640;1646;1641
14041;37;1640;1641;1639;1641
14042;38;1638;1641;1642;1643
14043;44;1640;1642;1640;1638
14044;37;1635;1634;1638;1638
14045;38;1637;1637;1638;1631
14046;37;1634;1628;1628;1635
14047;38;1635;1634;1634;1636
14048;38;1635;1635;1643;1645
14049;38;1639;1637;1638;1640
14050;38;1637;1640;1640;1643
14051;37;1641;1642;1641;1638
14052;37;1637;1635;1638;1637
14053;37;1635;1639;1640;1638
14054;44;1637;1638;1638;1636
14055;38;1636;1635;1639;1641
14056;37;1636;1637;1639;1639
14057;38;1635;1636;1639;1639
14058;38;1637;1638;1639;1642
14059;37;1640;1641;1641;1641
14060;38;1641;1639;1637;1639
14061;38;1635;1638;1638;1643
14062;37;1639;1641;1639;1635
14063;37;1634;1635;1638;1637
14064;38;1635;1640;1641;1642
14065;44;1640;1643;1641;1636
14066;38;1635;1635;1640;1637
14067;37;1640;1636;1634;1642
14068;38;1639;1634;1634;1639
14069;38;1637;1638;1639;1642
14070;38;1639;1639;1644;1640
14071;38;1634;1637;1637;1640
14072;37;1637;1638;1639;1641
14073;37;1636;1640;1640;1640
14074;38;1640;1638;1639;1639
14075;38;1638;1639;1641;1639
14076;44;1639;1641;1639;1636
14077;38;1639;1637;1640;1639
14078;38;1635;1638;1640;1638
14079;37;1636;1634;1637;1639
14080;38;1635;1635;1637;1640
14081;37;1637;1635;1637;1634
14082;38;1634;1636;1637;1640
14083;38;1636;1639;1639;1642
14084;37;1638;1641;1641;1637
14085;38;1635;1637;1639;1640
14086;37;1631;1634;1636;1639
14087;44;1638;1639;1639;1636
14088;38;1636;1634;1639;1639
14089;37;1637;1638;1641;1638
14090;38;1633;1634;1633;1638
14091;37;1637;1638;1639;1642
14092;38;1639;1639;1644;1643
14093;38;1639;1638;1638;1638
14094;38;1637;1638;1637;1646
14095;37;1639;1640;1645;1639
14096;38;1629;1632;1636;1635
14097;37;1635;1640;1639;1637
14098;44;1638;1640;1643;1638
14099;38;1637;1637;1642;1642
14100;38;1640;1641;1641;1639
14101;37;1637;1637;1634;1639
14102;38;1637;1638;1639;1643
14103;38;1639;1638;1639;1641
14104;37;1636;1635;1637;1639
14105;38;1636;1639;1637;1645
14106;38;1639;1639;1646;1639
14107;37;1637;1638;1641;1641
14108;37;1639;1640;1641;1647
14109;44;1640;1644;1646;1641
14110;38;1636;1636;1640;1641
14111;37;1636;1639;1639;1638
14112;37;1638;1636;1632;1637
14113;38;1635;1635;1638;1640
14114;38;1639;1639;1640;1636
14115;37;1633;1632;1633;1638
14116;38;1638;1641;1640;1643
14117;38;1639;1642;1640;1637
14118;38;1638;1636;1641;1638
14119;37;1635;1639;1639;1640
14120;44;1638;1640;1640;1636
14121;37;1636;1634;1640;1639
14122;38;1637;1639;1641;1640
14123;37;1637;1632;1626;1632
14124;38;1638;1638;1639;1638
14125;38;1639;1637;1633;1640
14126;38;1639;1641;1638;1642
14127;37;1634;1636;1637;1643
14128;38;1639;1641;1640;1633
14129;37;1633;1635;1636;1634
14130;37;1632;1638;1639;1645
14131;44;1637;1641;1641;1638
14132;38;1634;1637;1639;1641
14133;37;1638;1639;1642;1640
14134;38;1637;1637;1637;1642
14135;38;1636;1638;1640;1638
14136;37;1635;1634;1628;1634
14137;38;1635;1635;1638;1639
14138;38;1631;1636;1638;1644
14139;37;1641;1643;1643;1637
14140;38;1634;1633;1638;1640
14141;37;1640;1642;1644;1650
14142;44;1641;1644;1641;1639
14143;38;1638;1639;1640;1640
14144;38;1638;1637;1641;1641
14145;38;1638;1636;1634;1638
14146;38;1635;1637;1641;1640
14147;37;1638;1638;1641;1637
14148;38;1635;1632;1631;1637
14149;38;1638;1639;1640;1643
14150;37;1641;1641;1641;1639
14151;38;1638;1638;1640;1639
14152;38;1638;1641;1640;1642
14153;44;1635;1639;1638;1635
14154;38;1637;1636;1640;1639
14155;38;1638;1638;1641;1640
14156;37;1636;1636;1636;1638
14157;38;1636;1638;1639;1643
14158;37;1640;1640;1645;1643
14159;37;1638;1637;1638;1640
14160;38;1639;1639;1638;1645
14161;37;1639;1639;1645;1639
14162;38;1636;1636;1637;1638
14163;37;1635;1638;1641;1639
14164;44;1637;1640;1637;1636
14165;38;1632;1631;1637;1640
14166;37;1635;1636;1637;1639
14167;37;1633;1631;1633;1638
14168;37;1637;1637;1639;1642
14169;38;1638;1637;1643;1640
14170;38;1638;1635;1635;1638
14171;37;1635;1639;1639;1643
14172;37;1637;1642;1641;1638
14173;38;1636;1634;1634;1635
14174;37;1641;1640;1641;1641
14175;44;1639;1642;1639;1636
14176;38;1631;1636;1640;1638
14177;38;1638;1636;1634;1642
14178;37;1638;1630;1631;1637
14179;38;1636;1636;1637;1640
14180;38;1638;1636;1641;1636
14181;38;1636;1636;1634;1637
14182;38;1637;1640;1642;1644
14183;37;1644;1641;1641;1639
14184;38;1637;1635;1638;1638
14185;38;1637;1640;1642;1640
14186;44;1636;1629;1631;1633
14187;38;1633;1628;1633;1640
14188;37;1637;1639;1642;1645
14189;37;1639;1637;1635;1640
14190;38;1634;1635;1639;1642
14191;38;1639;1641;1641;1639
14192;37;1639;1637;1637;1638
14193;38;1636;1640;1640;1643
14194;38;1638;1640;1641;1637
14195;37;1636;1635;1637;1638
14196;38;1634;1639;1640;1640
14197;44;1638;1640;1635;1637
14198;38;1633;1633;1637;1637
14199;38;1638;1641;1641;1642
14200;38;1638;1638;1637;1640
14201;37;1639;1638;1639;1643
14202;37;1638;1640;1641;1639
14203;38;1635;1637;1636;1637
14204;38;1635;1639;1639;1644
14205;37;1638;1640;1642;1633
14206;38;1633;1635;1635;1632
14207;37;1638;1640;1642;1643
14208;44;1640;1645;1640;1638
14209;38;1638;1637;1641;1640
14210;37;1638;1642;1642;1640
14211;38;1639;1635;1634;1639
14212;38;1636;1635;1639;1641
14213;38;1637;1638;1640;1639
14214;37;1636;1635;1637;1636
14215;38;1632;1636;1638;1643
14216;37;1641;1641;1641;1640
14217;38;1637;1638;1638;1640
14218;37;1638;1638;1639;1643
14219;44;1639;1643;1641;1638
14220;38;1635;1636;1638;1638
14221;37;1635;1637;1641;1646
14222;37;1640;1639;1637;1640
14223;38;1636;1634;1635;1639
14224;38;1640;1641;1645;1645
14225;38;1641;1638;1637;1640
14226;38;1632;1638;1640;1641
14227;37;1641;1640;1645;1642
14228;37;1638;1637;1638;1639
14229;38;1635;1638;1639;1646
14230;44;1640;1644;1647;1640
14231;38;1639;1634;1638;1637
14232;38;1640;1638;1643;1646
14233;37;1638;1637;1639;1640
14234;38;1638;1638;1640;1641
14235;38;1641;1641;1643;1639
14236;38;1637;1637;1636;1640
14237;38;1635;1638;1637;1642
14238;37;1640;1641;1641;1639
14239;38;1636;1636;1638;1640
14240;37;1630;1635;1640;1645
14241;44;1639;1640;1640;1639
14242;38;1637;1632;1635;1641
14243;38;1638;1637;1635;1641
14244;38;1640;1635;1630;1638
14245;38;1636;1636;1638;1639
14246;38;1638;1631;1632;1636
14247;38;1634;1630;1629;1638
14248;38;1633;1636;1635;1642
14249;37;1640;1641;1648;1641
14250;38;1638;1637;1639;1641
14251;37;1637;1641;1641;1640
14252;44;1642;1645;1646;1643
14253;38;1638;1638;1639;1639
14254;38;1638;1640;1642;1644
14255;37;1640;1637;1637;1640
14256;38;1636;1637;1639;1641
14257;37;1639;1642;1646;1646
14258;38;1641;1640;1644;1642
14259;37;1638;1639;1639;1643
14260;37;1641;1640;1640;1636
14261;38;1634;1636;1635;1638
14262;38;1635;1637;1638;1641
14263;44;1638;1641;1640;1637
14264;38;1636;1635;1638;1639
14265;37;1633;1637;1639;1632
14266;37;1632;1636;1637;1639
14267;38;1629;1633;1640;1642
14268;38;1640;1641;1645;1644
14269;37;1640;1638;1636;1639
14270;38;1635;1638;1638;1643
14271;38;1638;1640;1640;1638
14272;38;1636;1635;1637;1639
14273;37;1635;1639;1638;1640
14274;44;1640;1644;1647;1640
14275;37;1640;1639;1640;1642
14276;38;1640;1641;1640;1641
14277;37;1638;1636;1638;1640
14278;38;1635;1636;1640;1641
14279;37;1638;1638;1640;1639
14280;38;1636;1635;1636;1640
14281;38;1638;1638;1639;1642
14282;37;1640;1643;1643;1640
14283;38;1638;1636;1642;1640
14284;37;1638;1640;1642;1644
14285;44;1638;1641;1639;1636
14286;38;1633;1629;1637;1640
14287;38;1637;1635;1635;1643
